person_id,product_id,label,negative_type
Laura,belle-v-neck-forgiver-tunic#DenimMarl,1,positive
Katie,horizontal-cabel-pullover#EnglishRos,1,positive
Laura,nuzuri-longline-cardi#Forest,1,positive
Jess,the-stripe-button-through-top#Coral,1,positive
Summer,long-sleeve-check-top#Check,1,positive
Emma,the-relaxed-long-sleeve-tee#Pink,1,positive
Mae-Lee,verona-patchwork-top#Patchwork,1,positive
Jess,belle-half-sleeve-forgiver-tunic#BlueBonnet,1,positive
Helen,freya-fringe-blouse#Navy,1,positive
Chelsea,2-in-1-layered-knit-top#Navy,1,positive
Gemma,falling-flowers-blouse#DustyPink,1,positive
Chelsea,2-in-1-layered-knit-top#PalePink,1,positive
Jess,long-sleeve-softly-swinging-bamboo-tee#Navy,1,positive
Sophia,the-ruffle-sleeve-top#NavyStripe,1,positive
Palatina,moonlight-kisses-bamboo-tee#White,1,positive
Anna,the-roll-neck-sweater#Natural,1,positive
Emma,belle-v-neck-forgiver-tunic#Scarlett,1,positive
Mandy,open-plains-kimono-throw-1#Rust,1,positive
Laura,the-wrap-jersey-top#PortSpot,1,positive
Fiona,the-linen-tie-sleeve-top#GreyMarle,1,positive
Mae-Lee,the-relaxed-long-sleeve-tee#White,1,positive
Emma,sugar-snaps-layers-tank#NewBeige,1,positive
Natalie,the-everyday-shirt#Pink,1,positive
Mae-Lee,the-sleeveless-cross-over-blouse#Sunshine,1,positive
Marnee,runaway-top#Sand,1,positive
Maddy,the-half-sleeve-tee#Black,1,positive
Mae-Lee,the-cotton-bamboo-tee#White,1,positive
Amanda,the-batwing-tee#Sea,1,positive
Amanda,the-spotted-tunic#NavySpot,1,positive
Amanda,the-panel-hem-top#DenimMarle,1,positive
Marnee,softly-swinging-bamboo-tee#White,1,positive
Ljubenka,the-cut-out-shoulder-blouse#White,1,positive
Fiona,overlay-top-2#Black,1,positive
Mercy,belle-v-neck-forgiver-tunic#Navy,1,positive
Georgia,be-mine-top-1#Sage,1,positive
Olivia,sugar-snaps-layers-tank#NewBeige,1,positive
Jess,belle-half-sleeve-forgiver-tunic#FlamPink,1,positive
Madeline,ruffle-top-4#Black,1,positive
Jess,the-cotton-bamboo-tee#White,1,positive
Laura,the-cross-over-blouse#White,1,positive
Laura,the-tie-front-tank#Navy,1,positive
Georgia,long-sleeve-softly-swinging-bamboo-tee#Navy,1,positive
Ljubenka,sugar-snaps-layers-tank#White,1,positive
Jess,contrast-stripe-sweater#Pockets,1,positive
Tia,the-cut-out-shoulder-blouse#Blue,1,positive
Ljubenka,falling-for-you-cardi#Mustard,1,positive
Marnee,baobab-sweater#Bark,1,positive
Marnee,for-the-frill-top#Ivory,1,positive
Laura,butterfly-kisses-tee#Stripe,1,positive
Amanda,the-stripe-jersey-top#Blue,1,positive
Natalia,rising-mist-jumper#Nickel,1,positive
Ljubenka,the-cross-over-blouse#Silver,1,positive
Lauren,the-zip-detail-jacket#Grey,1,positive
Marnee,the-everyday-shirt#Black,1,positive
Riina,the-essential-layering-tee#Ink,1,positive
Natalie,the-everyday-shirt#Cream,1,positive
Alex,the-batwing-tee#Sea,1,positive
Jess,the-cotton-bamboo-tee#DustyPink,1,positive
Riina,the-layered-cross-over-top#Navy,1,positive
Marnee,falling-for-you-cardi#Mustard,1,positive
Denniel,the-cotton-bamboo-tee#DustyPink,1,positive
Shadae,fundamental-vee-tee#GreyMarle,1,positive
Summer,fundamental-sydney-crew#GreyMarle,1,positive
Maddy,the-cotton-bamboo-tank#Chambray,1,positive
Gemma,bo-cosy-cardigan#Storm,1,positive
Monique,the-asymmetrical-tank-top#Indigo,1,positive
Jess,waterfall-cardi-1#Navy,1,positive
Marnee,long-sleeve-softly-swinging-bamboo-tee#Copper,1,positive
Marnee,kimono-and-me-cardi#DustyPink,1,positive
Tia,the-cotton-bamboo-tank#DarkNavy,1,positive
Natalia,the-ruffle-sleeve-sweat#KhakiMarle,1,positive
Stacey,the-uneven-hem-knit-1#Sage,1,positive
Bree,belle-half-sleeve-forgiver-tunic#White,1,positive
Chelsea,the-daily-essential-jumper#Grey,1,positive
Ljubenka,the-cut-out-shoulder-blouse#Clay,1,positive
Laura,runaway-top#SoftPink,1,positive
Mae-Lee,the-cross-over-blouse#Blue,1,positive
Sophia,the-panel-luxe-top#SilvWhite,1,positive
Stacey,sequin-spot-cardi#Grey,1,positive
Ljubenka,runaway-top#SoftPink,1,positive
Maddy,the-cut-out-shoulder-blouse#Silver,1,positive
Anna,the-cut-out-shoulder-blouse#Blue,1,positive
Monique,reversible-scoopv-neck-tank#White,1,positive
Chelsea,the-tie-sleeve-blouse#Grey,1,positive
Miranda,the-contrast-detail-top#Ivory,1,positive
Georgia,cross-my-heart-sweater#Regal,1,positive
Emma,belle-v-neck-forgiver-tunic#Navy,1,positive
Lauren,natural-classic-cardigan#Pebble,1,positive
Chelsea,the-cotton-cardi#Khaki,1,positive
Jess,laurina-stripe-pullover#NightSky,1,positive
Tia,the-cut-out-shoulder-blouse#White,1,positive
Shadae,fundamental-vee-tee#Navy,1,positive
Emma,belle-v-neck-forgiver-tunic#Tobacco,1,positive
Ljubenka,sugar-snaps-layers-tank#DuckEgg,1,positive
Anna,the-cross-over-blouse#White,1,positive
Fiona,the-box-top#Blush,1,positive
Chelsea,henson-jumper#Cream,1,positive
Anna,the-cross-over-blouse#RoyalBlue,1,positive
Emma,the-slouch-pocket-tee#Stripe,1,positive
Laura,softly-swinging-bamboo-tee#Navy,1,positive
Sophia,sugar-snaps-throw-jacket#Black,1,positive
Amanda,the-stitch-v-neck-knit#PinkMarle,1,positive
Ljubenka,the-cross-over-blouse#Black,1,positive
Clementine,crossing-the-plains-sweater-1#Indigo,1,positive
Jess,cross-my-heart-bamboo-slouch-tee#White,1,positive
Anna,the-cut-out-shoulder-blouse#Silver,1,positive
Georgia,sugar-snaps-layers-tank#SeaGreen,1,positive
Mae-Lee,belle-v-neck-forgiver-tunic#DenimMarl,1,positive
Laura,the-dobby-sleeve-tee#InkBlue,1,positive
Amanda,the-box-top#Khaki,1,positive
Gemma,layered-sleeve-top#Moss,1,positive
Kate,the-wrap-jersey-top#PortSpot,1,positive
Chelsea,2-in-1-layered-top-1#PinkWhite,1,positive
Mae-Lee,the-cotton-bamboo-tank#White,1,positive
Madeline,the-cascade-blouse#Auburn,1,positive
Jess,belle-v-neck-forgiver-tunic#White,1,positive
Emma,sugar-snaps-layers-tank#DuckEgg,1,positive
Georgia,weekend-vibes-blouse#Blush,1,positive
Mae-Lee,long-sleeve-softly-swinging-bamboo-tee#Oyster,1,positive
Clementine,the-printed-v-split-top#Natural,1,positive
Amanda,the-striped-top#BlueStripe,1,positive
Georgia,falling-for-you-cardi#Navy,1,positive
Laura,the-stella-tee#Marine,1,positive
Thais,off-shoulder-top-2#FloraLace,1,positive
Summer,fundamental-sydney-crew#Navy,1,positive
Nadine,collared-shirt-1#White,1,positive
Miranda,the-uneven-hem-knit-1#Sage,1,positive
Amanda,the-swing-tank-top#Rose,1,positive
Shadae,sequin-cross-2-in-1-top#Navy,1,positive
Georgia,falling-flowers-cardi#GreyMarle,1,positive
Maddy,the-sleeveless-cross-over-blouse#Sunshine,1,positive
Georgia,softly-falling-bamboo-tunic#Copper,1,positive
Palatina,reversible-stripe-vee-scoop-neck-tank#BlackWhite,1,positive
Jess,reversible-scoopv-neck-tank#Navy,1,positive
Chesska,vivian-blouse#Check,1,positive
Stefania,the-contrast-knit-1#Navy,1,positive
Sophie,the-crossover-button-blouse-1#Ornate,1,positive
Jess,belle-half-sleeve-forgiver-tunic#MutedClay,1,positive
Fiona,long-sleeve-softly-swinging-bamboo-tee#Oyster,1,positive
Jess,layered-tunic-1#PalePink,1,positive
Stacey,striped-sleeve-sweater#Striped,1,positive
Maddy,print-shirt-1#Blush,1,positive
Anna Maria,falling-for-you-cardi#GreyMarle,1,positive
Clementine,the-cross-front-spot-blouse#Spot,1,positive
Kate,the-cotton-bamboo-tee#DuckEgg,1,positive
Summer,sky-shirt#Clouds,1,positive
Sophie,long-sleeve-softly-swinging-bamboo-tee#Combat,1,positive
Gemma,elcos-45-aop-top-jrs#BlackZigZa,1,positive
Jess,hem-frill-stripe-top#SoFrilled,1,positive
Ljubenka,the-drape-tee-1#Black,1,positive
Sophia,tuck-layer-shirt#White,1,positive
Riina,the-boat-neck-top-1#NavyWhite,1,positive
Fiona,the-box-top#Khaki,1,positive
Georgia,on-the-open-road-maxi-shirt#DarkOchre,1,positive
Nadine,runaway-top#SoftMint,1,positive
Marnee,falling-for-you-cardi#Khaki,1,positive
Fiona,sugar-snaps-throw-jacket#White,1,positive
Ljubenka,falling-for-you-cardi#GreyMarle,1,positive
Fiona,the-contrast-knit-1#Navy,1,positive
Mandy,snug-as-a-bug-jumper#Smoke,1,positive
Chelsea,the-lace-trim-top#Black,1,positive
Laura,sugar-snaps-layers-tank#Black,1,positive
Madeline,print-tee-3#Cntryhous,1,positive
Maddy,the-sleeveless-cross-over-blouse#Mint,1,positive
Stacey,partly-cloudy-knit#PawPaw,1,positive
Kate,sugar-snaps-layers-tank#Black,1,positive
Stefania,the-relaxed-long-sleeve-tee#Khaki,1,positive
Georgia,long-sleeve-softly-swinging-bamboo-tee#TeaRose,1,positive
Georgia,ines-top#NavyStrip,1,positive
Marnee,open-plains-kimono-throw-1#Rust,1,positive
Riina,york-linen-blend-long-cardigan#BurntOrang,1,positive
Denniel,the-cut-out-shoulder-blouse#Silver,1,positive
Gemma,moonlight-kisses-bamboo-tee#White,1,positive
Laura,the-short-sleeve-wrap-jersey-top#Emerald,1,positive
Nadine,overlay-top-2#Black,1,positive
Nadine,voyager-stripe-crew#Stripe,1,positive
Kate,belle-half-sleeve-forgiver-tunic#White,1,positive
Jess,the-striped-top#BlueStripe,1,positive
Laura,high-neck-tie-top#Black,1,positive
Jess,the-bonded-cotton-tunic-dress#Navy,1,positive
Stefania,the-printed-side-ring-detail-blouse#Block,1,positive
Summer,crosses-jumper#xmyheart,1,positive
Marnee,shirt-in-a-box#Silver,1,positive
Jess,falling-for-you-top#Blue,1,positive
Jess,tracie-top#Opal,1,positive
Ljubenka,the-everyday-shirt#Pink,1,positive
Perrie,the-cut-out-shoulder-blouse#Salmon,1,positive
Marnee,sugar-snaps-layers-tank#DuckEgg,1,positive
Madeline,natural-waterfall-cardigan#Fallendust,1,positive
Sophia,the-textured-spot-top#Pink,1,positive
Nadine,woolly-spotted-hoodie#Navy,1,positive
Ljubenka,the-printed-v-neck-tee#White,1,positive
Shadae,fundamental-vee-tee#Pink,1,positive
Chelsea,the-tie-front-top#Navy,1,positive
Jess,icing-sugar-top#Ivory,1,positive
Jess,cyrus-top#LightRose,1,positive
Marnee,starry-night-cardi#Chalk,1,positive
Jess,layered-tunic-1#White,1,positive
Gemma,floral-blouse-2#NavyMulti,1,positive
Sophie,belle-half-sleeve-forgiver-tunic#BlueBonnet,1,positive
Jess,daisy-chain-tassel-blouse#DeepBlue,1,positive
Clementine,sugar-snaps-layers-tank#Red,1,positive
Amanda,the-zip-front-top#Rose,1,positive
Denniel,the-cross-over-blouse#White,1,positive
Summer,jordan-top#PearlBlue,1,positive
Maddy,the-relaxed-long-sleeve-tee#Navy,1,positive
Riina,the-midi-waterfall-cardi#BlueMarle,1,positive
Stacey,multi-stripe-jumper#NavyMulti,1,positive
Jess,the-spotted-tunic#GreySpot,1,positive
Mae-Lee,sugar-snaps-layers-tank#DeepCobalt,1,positive
Riina,the-longline-cardi-1#GreyMarle,1,positive
Laura,summer-haze-top#Teal,1,positive
Nadine,long-sleeve-layer-top#Navy,1,positive
Emma,long-sleeve-softly-swinging-bamboo-tee#Copper,1,positive
Laura,celestial-woven-top#White,1,positive
Clementine,the-v-split-blouse#Salmon,1,positive
Natalia,selene-cardigan#Ivy,1,positive
Gemma,meredith-78-oversized-pullover-knit#CameoRose,1,positive
Natalia,the-twist-front-top#Grey,1,positive
Marnee,sugar-snaps-layers-tank#SeaGreen,1,positive
Miranda,the-pleated-sleeve-top#Sage,1,positive
Anna,the-cross-over-blouse#Sunshine,1,positive
Natalie,sugar-snaps-layers-tank#SeaGreen,1,positive
Amanda,the-panel-luxe-top#BlkWhite,1,positive
Riina,the-essential-layering-tee#White,1,positive
Laura,westward-top#BotanicalD,1,positive
Natalie,the-cut-out-shoulder-blouse#Salmon,1,positive
Clementine,the-stella-tee#Marine,1,positive
Georgia,sugar-snaps-throw-jacket#White,1,positive
Sophie,the-everyday-shirt#Cream,1,positive
Fiona,falling-for-you-cardi#Teal,1,positive
Tia,softly-swinging-bamboo-tee#Starfish,1,positive
Palatina,falling-for-you-cardi#Port,1,positive
Maddy,the-wrap-jersey-top#Charcoal,1,positive
Ljubenka,falling-for-you-cardi#Khaki,1,positive
Charlotte,natural-cosy-sweater#Rosered,1,positive
Fiona,sugar-snaps-round-neck-layer-tank#White,1,positive
Laura,melbourne-stretch-cardigan#NavyWhtStr,1,positive
Georgia,the-cotton-bamboo-tank#Moonbeam,1,positive
Marnee,on-the-horizon-swing-top-1#Khaki,1,positive
Mae-Lee,the-v-split-blouse#Salmon,1,positive
Laura,belle-half-sleeve-forgiver-tunic#BlueBonnet,1,positive
Alex,jade-kimono-sweet-blossoms#Blue,1,positive
Helen,lenka-lurex-stripe-blouse#NavyGoldSt,1,positive
Kate,belle-half-sleeve-forgiver-tunic#BlueBonnet,1,positive
Laura,foil-spot-tee-1#Navy,1,positive
Chelsea,malibu-cardigan#Wine,1,positive
Georgia,long-sleeve-softly-swinging-bamboo-tee#BlueJeans,1,positive
Palatina,2-in-1-layered-knit-top#Navy,1,positive
Clementine,the-sleeveless-cross-over-blouse#Chambray,1,positive
Sophia,the-pleated-sleeve-top#Sage,1,positive
Monique,the-asymmetrical-tank-top#HotPink,1,positive
Mae-Lee,on-safari-blouse#Jewel,1,positive
Sophia,falling-for-you-cardi#Rust,1,positive
Laura,long-sleeve-layer-top#White,1,positive
Riina,the-cotton-cardi#Khaki,1,positive
Maddy,the-stripe-pocket-tank#Stripe,1,positive
Lisa,out-of-my-mind-scallop-knit#GreyMarle,1,positive
Laura,long-sleeve-tee-2#NavyWhite,1,positive
Anna,the-sleeveless-cross-over-blouse#Salmon,1,positive
Laura,the-half-sleeve-tee#White,1,positive
Summer,weekend-tunic#Navy,1,positive
Jess,falling-for-you-cardi#Mustard,1,positive
Mae-Lee,the-on-or-off-the-shoulder-top#Pink,1,positive
Stefania,the-check-pullover#PinkCheck,1,positive
Jess,falling-for-you-cardi#Navy,1,positive
Chelsea,the-tie-front-top#Black,1,positive
Stacey,layer-me-bamboo-rouched-sleeve-tee#White,1,positive
Ljubenka,softly-swinging-bamboo-singlet#Cashew,1,positive
Maddy,the-relaxed-long-sleeve-tee#Khaki,1,positive
Fiona,belle-ls-free-fall-tee#Blush,1,positive
Georgia,summer-haze-top#Teal,1,positive
Summer,tie-back-bell-sleeve-top-5#Summerbud,1,positive
Amanda,the-soft-overlay-top#Pink,1,positive
Georgia,the-cotton-bamboo-tank#Chambray,1,positive
Anna Maria,falling-for-you-cardi#Rust,1,positive
Ljubenka,the-bonded-cotton-shirt#Pink,1,positive
Maddy,the-cross-over-blouse#Sunshine,1,positive
Kate,belle-half-sleeve-forgiver-tunic#FlamPink,1,positive
Ljubenka,wrap-me-up-bamboo-top#BlueJeans,1,positive
Jess,lurex-stitch-top#White,1,positive
Marnee,the-everyday-shirt#Cream,1,positive
Jess,belle-twist-front-tee-1#Black,1,positive
Mandy,nuzuri-longline-cardi#Forest,1,positive
Laura,hannah-tee-1#RedWhite,1,positive
Fiona,fern-print-top#Navy,1,positive
Marnee,butterfly-kisses-tee#Stripe,1,positive
Palatina,moonlight-kisses-bamboo-tee#Saffron,1,positive
Riina,the-relaxed-long-sleeve-tee#White,1,positive
Natalia,napoleon-top-1#NemoBlue,1,positive
Emma,the-relaxed-long-sleeve-tee#Black,1,positive
Riina,the-double-layer-top#White,1,positive
Gemma,relaxed-v-neck-knit#Silver,1,positive
Riina,agra-shirt#White,1,positive
Summer,layered-tee-2#White,1,positive
Mae-Lee,long-sleeve-softly-swinging-bamboo-tee#White,1,positive
Mercy,belle-v-neck-forgiver-tunic#DenimMarl,1,positive
Lauren,the-pirate-in-me-shirt#White,1,positive
Marnee,falling-for-you-cardi#Rust,1,positive
Ljubenka,summer-whispers-kimono-1#Peacock,1,positive
Chelsea,millie-top#WhiteBlk,1,positive
Jess,long-sleeve-softly-swinging-bamboo-tee#TeaRose,1,positive
Amanda,the-spotted-tunic#GreySpot,1,positive
Madeline,print-tee-3#Music,1,positive
Gemma,stripe-sweater-2#Blue,1,positive
Georgia,runaway-top#JetBlack,1,positive
Jess,belle-mesh-cardi#Black,1,positive
Fiona,long-sleeve-softly-swinging-bamboo-tee#TeaRose,1,positive
Nathalie,the-wrap-jersey-top#PortSpot,1,positive
Perrie,wildflower-shirt#White,1,positive
Fiona,the-dobby-sleeve-tee#White,1,positive
Sophie,belle-half-sleeve-forgiver-tunic#Apricot,1,positive
Stefania,the-relaxed-long-sleeve-tee#Pink,1,positive
Mercy,belle-v-neck-forgiver-tunic#White,1,positive
Georgia,softly-swinging-bamboo-tee#Copper,1,positive
Laura,sugar-snaps-layers-tank#White,1,positive
Jess,sunshine-in-me-tee-1#GreyMarle,1,positive
Nathalie,on-the-open-road-maxi-shirt#DarkOchre,1,positive
Emma,the-drape-tee-1#White,1,positive
Marnee,summer-breeze-top-1#White,1,positive
Tia,the-cross-over-blouse#Silver,1,positive
Denniel,the-cross-over-blouse#RoyalBlue,1,positive
Georgia,flow-with-me-slouch-top#Brick,1,positive
Gemma,billow-top#Peach,1,positive
Miranda,the-boat-neck-top#Navy,1,positive
Stefania,the-high-low-drape-tee#Sage,1,positive
Mae-Lee,the-cotton-bamboo-tee#DuckEgg,1,positive
Georgia,wrap-me-up-bamboo-top#BlueJeans,1,positive
Laura,falling-for-you-cardi#Dusty,1,positive
Amanda,the-colour-block-pullover#Sage,1,positive
Natalie,the-batwing-tee#Black,1,positive
Jess,tracie-top#Black,1,positive
Jess,belle-handkerchief-printed-cami#RustFlwrs,1,positive
Stacey,the-cotton-cardi#Navy,1,positive
Summer,side-buttoned-sweater#Buttoned,1,positive
Riina,the-tie-layering-knit#Grey,1,positive
Summer,fundamental-rib-long-sleeve-tee#White,1,positive
Stefania,the-blouson-sleeve-jumper#Navy,1,positive
Miranda,the-relax-blouse#White,1,positive
Georgia,on-safari-blouse#Jewel,1,positive
Jess,fern-print-top#Navy,1,positive
Tia,the-cotton-bamboo-tank#Moonbeam,1,positive
Mercy,belle-v-neck-forgiver-tunic#ArmyGreen,1,positive
Fiona,viola-kimono-radiant-floral#Grey,1,positive
Tia,the-everyday-shirt#Pink,1,positive
Madeline,kimono-top-36#BlueMarle,1,positive
Mae-Lee,belle-v-neck-forgiver-tunic#Black,1,positive
Kate,the-batwing-tee#Black,1,positive
Jess,the-stripe-tank-1#Hazelnut,1,positive
Gemma,tab-sleeve-longline-shirt#Silver,1,positive
Nadine,long-sleeve-layer-top#White,1,positive
Maddy,the-cut-out-shoulder-blouse#White,1,positive
Monique,hannah-tee-1#RedWhite,1,positive
Laura,sugar-snaps-layers-tank#SeaGreen,1,positive
Gemma,rose-shirt#BlueIllusi,1,positive
Lauren,the-contrast-knit-1#Navy,1,positive
Laura,the-cross-over-blouse#Black,1,positive
Shadae,fundamental-split-hoodie#Pink,1,positive
Jess,hem-frill-stripe-top#Frilled,1,positive
Stefania,roll-with-me-jumper#Chalk,1,positive
Jess,the-sleeveless-cross-over-blouse#Cobalt,1,positive
Nadine,runaway-top#JetBlack,1,positive
Mae-Lee,the-drape-tee-1#Navy,1,positive
Denniel,the-cross-over-blouse#Red,1,positive
Jude,striped-cardigan-3#Rainbow,1,positive
Georgia,sugar-snaps-round-neck-layer-tank#White,1,positive
Clementine,the-sleeveless-cross-over-blouse#Salmon,1,positive
Georgia,sugar-snaps-layers-tank#NewBeige,1,positive
Amanda,the-soft-knit-jumper#NavyStripe,1,positive
Anna,the-short-sleeve-wrap-jersey-top#NavyWhite,1,positive
Emma,the-bamboo-tunic-dress#Khaki,1,positive
Gemma,moonlight-kisses-bamboo-tee#Saffron,1,positive
Sophia,sugar-snaps-throw-jacket#White,1,positive
Kate,the-batwing-tee#Sea,1,positive
Jess,falling-for-you-cardi#Rust,1,positive
Amanda,the-tie-detail-hoody#FrenchBlue,1,positive
Jess,long-sleeve-ruffle-shirt#White,1,positive
Tia,softly-swinging-bamboo-tee#TeaRose,1,positive
Jess,belle-v-neck-forgiver-tunic#Black,1,positive
Jess,long-sleeve-softly-swinging-bamboo-tee#Black,1,positive
Fiona,falling-for-you-cardi#GreyMarle,1,positive
Laura,messina-v-neck-tee#White,1,positive
Anna,the-sleeveless-cross-over-blouse#Mint,1,positive
Tia,sugar-snaps-layers-tank#DeepCobalt,1,positive
Riina,the-stripe-jersey-top#Pink,1,positive
Stacey,the-soft-knit-jumper#PinkStripe,1,positive
Tia,layered-tee-2#Black,1,positive
Laura,the-on-or-off-the-shoulder-top#Pink,1,positive
Emma,belle-v-neck-forgiver-tunic#ArmyGreen,1,positive
Anna,the-everyday-shirt#Black,1,positive
Laura,cross-my-heart-sweater#Regal,1,positive
Tia,soho-ruffle-jumper#OatmealMar,1,positive
Alex,the-sleeveless-cross-over-blouse#Salmon,1,positive
Denniel,the-cross-over-blouse#Mint,1,positive
Anna,the-relaxed-long-sleeve-tee#White,1,positive
Marnee,be-mine-top-1#Sage,1,positive
Natalie,the-cross-over-blouse#Silver,1,positive
Gemma,falling-for-you-cardi#Dusty,1,positive
Fiona,cover-up-slouch-cardi#Alloy,1,positive
Jess,natural-classic-cardigan#Pebble,1,positive
Marnee,long-sleeve-softly-swinging-bamboo-tee#BlueJeans,1,positive
Gemma,chasing-birds-blouse#White,1,positive
Sophia,meredith-78-oversized-pullover-knit#CameoRose,1,positive
Fiona,rising-mist-jumper#Nickel,1,positive
Laura,manhattan-stretch-tee#White,1,positive
Stacey,the-cotton-blend-stripe-jumper#BlueStripe,1,positive
Mercy,belle-mid-length-knit-cardi#Black,1,positive
Summer,splice-knit-1#Multi,1,positive
Jess,the-short-sleeve-wrap-jersey-top#Emerald,1,positive
Natalia,messina-knit#Cognac,1,positive
Georgia,sugar-snaps-layers-tank#Mint,1,positive
Maddy,the-cotton-bamboo-tee#DuckEgg,1,positive
Madeline,analia-top#White,1,positive
Stacey,layer-me-bamboo-rouched-sleeve-tee#Black,1,positive
Riina,the-relaxed-long-sleeve-tee#Pink,1,positive
Mae-Lee,softly-swinging-bamboo-tee#Storm,1,positive
Laura,shell-top-3#PapBlue,1,positive
Alex,the-short-sleeve-wrap-jersey-top#Blue,1,positive
Riina,the-twist-hem-jumper#DenimMarle,1,positive
Alex,the-cross-over-blouse#Red,1,positive
Jess,belle-v-neck-forgiver-tunic#Scarlett,1,positive
Mae-Lee,the-cross-over-blouse#Silver,1,positive
Ljubenka,the-half-sleeve-tee#Black,1,positive
Sophie,falling-for-you-tunic#Black,1,positive
Madeline,the-luxe-cotton-tunic#White,1,positive
Natalia,the-zip-front-blouse#Navy,1,positive
Madeline,frill-blouse#Rust,1,positive
Lara,striped-cardigan-3#Rainbow,1,positive
Shadae,rib-tank-2#White,1,positive
Maddy,the-cotton-bamboo-tank#DarkNavy,1,positive
Clementine,the-soft-overlay-top#Pink,1,positive
Ljubenka,belle-tier-tee#Blue,1,positive
Lisa,the-boat-neck-top#Navy,1,positive
Sophia,longline-gather-back-shirt#Black,1,positive
Clementine,the-stitch-detail-top#Pink,1,positive
Clementine,the-cross-over-blouse#RoyalBlue,1,positive
Sophie,the-relaxed-long-sleeve-tee#Pink,1,positive
Jess,natural-cosy-sweater#Rosered,1,positive
Georgia,falling-for-you-cardi#Black,1,positive
Laura,tie-back-bell-sleeve-top-5#Summerbud,1,positive
Mae-Lee,panelled-stripe-top#NavyWhite,1,positive
Fiona,the-longline-waterfall-cardi#Black,1,positive
Jess,the-layered-cross-over-top#Black,1,positive
Perrie,laurina-stripe-pullover#NightSky,1,positive
Sophie,summer-breeze-top-1#White,1,positive
Sophie,belle-half-sleeve-forgiver-tunic#MutedClay,1,positive
Sophia,triangle-detail-long-sleeve-tee#Navy,1,positive
Marnee,falling-flowers-blouse#DustyPink,1,positive
Fiona,long-sleeve-ruffle-shirt#Navy,1,positive
Alex,makeover-blouse#LimeGreen,0,hard
Amanda,natural-textured-poncho#Deeprain,0,hard
Anna,makeover-blouse#LimeGreen,0,hard
Anna Maria,natural-textured-poncho#Deeprain,0,hard
Anneliese,natural-textured-poncho#Deeprain,0,hard
Bree,cara-tee-2#BlackSpot,0,hard
Charlotte,makeover-blouse#LimeGreen,0,hard
Chelsea,makeover-blouse#LimeGreen,0,hard
Chesska,makeover-blouse#LimeGreen,0,hard
Clementine,makeover-blouse#LimeGreen,0,hard
Denniel,natural-textured-poncho#Deeprain,0,hard
Edith,makeover-blouse#LimeGreen,0,hard
Emma,makeover-blouse#LimeGreen,0,hard
Fiona,natural-textured-poncho#Deeprain,0,hard
Gemma,makeover-blouse#LimeGreen,0,hard
Georgia,makeover-blouse#LimeGreen,0,hard
Grazi,makeover-blouse#LimeGreen,0,hard
Helen,makeover-blouse#LimeGreen,0,hard
Jess,cara-tee-2#BlackSpot,0,hard
Jira,makeover-blouse#LimeGreen,0,hard
Jude,makeover-blouse#LimeGreen,0,hard
Kate,natural-textured-poncho#Deeprain,0,hard
Katie,makeover-blouse#LimeGreen,0,hard
Lara,natural-textured-poncho#Deeprain,0,hard
Laura,cara-tee-2#BlackSpot,0,hard
Lauren,side-buttoned-sweater#Buttoned,0,hard
Lisa,makeover-blouse#LimeGreen,0,hard
Ljubenka,the-uneven-hem-knit-1#Sage,0,hard
Louise,pure-merino-fine-rib-polo#BlackStri,0,hard
Lucy,manhattan-stretch-tee#Black,0,hard
Maddy,natural-textured-poncho#Deeprain,0,hard
Madeline,makeover-blouse#LimeGreen,0,hard
Mae-Lee,side-buttoned-sweater#Buttoned,0,hard
Mandy,makeover-blouse#LimeGreen,0,hard
Marnee,natural-textured-poncho#Deeprain,0,hard
Mercy,makeover-blouse#LimeGreen,0,hard
Miranda,makeover-blouse#LimeGreen,0,hard
Monique,makeover-blouse#LimeGreen,0,hard
Nadine,makeover-blouse#LimeGreen,0,hard
Natalia,makeover-blouse#LimeGreen,0,hard
Natalie,natural-textured-poncho#Deeprain,0,hard
Nathalie,makeover-blouse#LimeGreen,0,hard
Nikki,natural-textured-poncho#Deeprain,0,hard
Olivia,natural-textured-poncho#Deeprain,0,hard
Palatina,cara-tee-2#BlackSpot,0,hard
Perrie,natural-textured-poncho#Deeprain,0,hard
Riina,makeover-blouse#LimeGreen,0,hard
Rosaline,makeover-blouse#LimeGreen,0,hard
Shadae,makeover-blouse#LimeGreen,0,hard
Sophia,cara-tee-2#BlackSpot,0,hard
Sophie,side-buttoned-sweater#Buttoned,0,hard
Stacey,makeover-blouse#LimeGreen,0,hard
Stefania,makeover-blouse#LimeGreen,0,hard
Summer,voyager-stripe-crew#Stripe,0,hard
Thais,natural-textured-poncho#Deeprain,0,hard
Tia,the-panel-luxe-top#BlkWhite,0,hard
Alex,belle-square-neck-drape-tee#Vanilla,0,random
Amanda,sugar-snaps-round-neck-layer-tank#DuckEgg,0,random
Anna,silver-cross-sweater#Silver,0,random
Anna Maria,melbourne-stretch-cardigan#NavyWhtStr,0,random
Anneliese,maui-stretch-tee#Black,0,random
Bree,the-printed-v-split-top#Natural,0,random
Charlotte,belle-satin-shirt#Black,0,random
Chelsea,sunshine-in-me-tee-1#White,0,random
Chesska,driftwood-gathering-blouse#Khaki,0,random
Clementine,belle-tie-neck-blouse-tee#RoyalBlue,0,random
Denniel,on-the-horizon-swing-top-1#Khaki,0,random
